ImageId,EncodedPixels
bfe8ef193a68a0a86a5e4ae1ddc27bda3f9ffe170494395be4030ba72737c565,28368 2 28621 11 28875 14 29130 16 29382 20 29636 22 29891 23 30147 23 30403 24 30658 25 30914 25 31170 26 31425 27 31681 28 31937 29 32193 29 32449 28 32705 28 32961 28 33218 26 33474 26 33730 25 33987 23 34243 22 34500 20 34757 18 35014 15 35272 10
bfe8ef193a68a0a86a5e4ae1ddc27bda3f9ffe170494395be4030ba72737c565,47221 1 47477 1 47733 1 47989 1 48245 1 48501 1 48757 1 49013 1 49269 2 49525 3 49782 2 50039 2 50295 4 50552 3 50810 1 51067 1
bfe8ef193a68a0a86a5e4ae1ddc27bda3f9ffe170494395be4030ba72737c565,24608 6 24863 8 25118 10 25374 11 25630 12 25885 13 26141 14 26396 15 26652 16 26908 16 27163 17 27418 18 27672 21 27927 22 28182 23 28438 23 28694 23 28950 23 29205 24 29461 24 29717 24 29973 24 30229 24 30486 5 30499 9 30756 7
bfe8ef193a68a0a86a5e4ae1ddc27bda3f9ffe170494395be4030ba72737c565,22471 12 22726 15 22981 18 23236 20 23492 20 23748 20 24003 21 24259 21 24515 21 24771 20 25026 21 25282 21 25538 21 25795 20 26051 19 26307 17 26563 17 26820 15 27078 9
bfe8ef193a68a0a86a5e4ae1ddc27bda3f9ffe170494395be4030ba72737c565,29440 1 29695 2 29950 3 30205 4 30461 4 30716 5 30972 5 31227 6 31482 7 31737 8 31993 8 32248 9 32503 10 32759 10 33014 11 33270 11 33526 11 33781 12 34037 12 34294 11 34550 11 34807 10 35064 9 35321 8 35578 7 35835 6 36093 4 36352 1
bfe8ef193a68a0a86a5e4ae1ddc27bda3f9ffe170494395be4030ba72737c565,9245 9 9499 13 9753 17 10007 20 10262 22 10517 24 10772 26 11028 26 11283 27 11539 27 11794 28 12050 28 12306 28 12562 28 12818 28 13074 27 13330 27 13586 26 13843 25 14099 25 14355 24 14612 23 14868 22 15125 20 15382 18 15639 15 15897 12 16155 7
bfe8ef193a68a0a86a5e4ae1ddc27bda3f9ffe170494395be4030ba72737c565,38395 6 38648 9 38903 10 39158 11 39413 12 39668 13 39924 13 40180 13 40436 13 40692 13 40948 13 41204 13 41460 13 41717 12 41973 12 42230 11 42487 10 42748 5 43008 1
bfe8ef193a68a0a86a5e4ae1ddc27bda3f9ffe170494395be4030ba72737c565,60222 2 60475 9 60729 13 60984 16 61239 18 61494 20 61749 22 62004 23 62260 24 62515 25 62770 27 63026 27 63282 27 63538 27 63794 27 64050 27 64306 27 64562 27 64818 27 65074 27 65331 25
bfe8ef193a68a0a86a5e4ae1ddc27bda3f9ffe170494395be4030ba72737c565,58908 7 59162 11 59416 15 59671 17 59926 19 60181 20 60437 21 60692 22 60948 22 61203 24 61459 24 61715 24 61971 24 62227 24 62483 24 62739 24 62995 24 63251 24 63507 24 63764 22 64020 22 64277 20 64534 19 64790 18 65047 16 65304 14
bfe8ef193a68a0a86a5e4ae1ddc27bda3f9ffe170494395be4030ba72737c565,15552 4 15805 11 16060 14 16315 17 16570 19 16825 21 17081 22 17336 24 17592 24 17848 24 18104 25 18360 25 18616 25 18872 26 19128 26 19384 26 19640 27 19897 26 20153 26 20410 25 20667 24 20924 22 21180 21 21437 19 21694 17 21951 4
bfe8ef193a68a0a86a5e4ae1ddc27bda3f9ffe170494395be4030ba72737c565,50177 1 50433 4 50689 6 50945 8 51201 10 51457 11 51713 12 51969 12 52225 13 52481 13 52737 13 52993 13 53249 13 53505 13 53761 13 54017 13 54273 13 54529 12 54785 12 55041 11 55297 10 55553 9 55809 7 56065 5 56321 1
bfe8ef193a68a0a86a5e4ae1ddc27bda3f9ffe170494395be4030ba72737c565,13276 6 13530 9 13785 14 14040 15 14295 17 14550 18 14806 19 15062 19 15317 20 15573 20 15829 20 16084 22 16340 21 16596 21 16852 20 17108 20 17364 19 17620 19 17876 18 18133 15 18390 12 18647 10 18904 7
bfe8ef193a68a0a86a5e4ae1ddc27bda3f9ffe170494395be4030ba72737c565,14834 1 15089 6 15104 1 15344 8 15358 3 15600 17 15855 18 16111 18 16367 18 16623 18 16880 17 17137 16 17393 16 17649 16 17906 15 18163 14 18420 13 18676 13 18934 11 19191 10 19448 9 19704 9 19960 9 20217 8 20474 7 20731 6 20988 5
bfe8ef193a68a0a86a5e4ae1ddc27bda3f9ffe170494395be4030ba72737c565,6642 4 6895 10 7150 13 7405 15 7660 17 7915 19 8171 20 8427 21 8683 22 8939 22 9195 22 9451 22 9707 22 9963 22 10219 22 10476 21 10732 21 10989 20 11245 20 11502 19 11759 18 12016 16 12273 14 12531 10 12791 3
bfe8ef193a68a0a86a5e4ae1ddc27bda3f9ffe170494395be4030ba72737c565,14219 10 14472 15 14727 18 14981 21 15236 23 15491 24 15747 25 16002 26 16258 26 16513 27 16769 27 17025 27 17281 27 17536 28 17792 28 18048 28 18303 28 18557 30 18816 27 19073 25 19333 21 19590 19 19847 17 20103 16 20360 14 20617 10 20874 6 21131 4 21388 2 21644 1 21900 1
bfe8ef193a68a0a86a5e4ae1ddc27bda3f9ffe170494395be4030ba72737c565,62958 6 63211 12 63465 17 63719 21 63974 23 64229 26 64484 27 64739 29 64995 30 65250 31 65506 31
bfe8ef193a68a0a86a5e4ae1ddc27bda3f9ffe170494395be4030ba72737c565,45433 12 45688 14 45943 15 46199 16 46455 18 46710 20 46966 20 47222 20 47478 21 47734 21 47990 21 48246 21 48502 21 48758 20 49014 20 49271 18 49528 17 49784 16 50041 15 50299 12 50555 11 50811 11 51068 9
bfe8ef193a68a0a86a5e4ae1ddc27bda3f9ffe170494395be4030ba72737c565,49957 8 50211 12 50466 15 50721 17 50976 19 51232 20 51487 22 51743 22 51999 23 52254 24 52510 24 52766 25 53022 25 53278 25 53534 25 53790 25 54046 25 54302 25 54558 24 54814 24 55070 24 55327 22 55583 21 55840 20 56097 18 56354 16 56612 13 56870 9
bfe8ef193a68a0a86a5e4ae1ddc27bda3f9ffe170494395be4030ba72737c565,1438 2 1692 5 1946 10 2201 13 2456 15 2711 19 2966 21 3221 23 3477 25 3733 27 3988 29 4244 29 4500 30 4756 30 5012 30 5268 30 5525 29 5781 30 6037 30 6294 29 6550 28 6807 27 7064 26 7321 25 7578 23 7836 20 8095 16 8354 12 8613 6
bfe8ef193a68a0a86a5e4ae1ddc27bda3f9ffe170494395be4030ba72737c565,30510 7 30763 12 31015 17 31267 22 31522 24 31777 25 32032 26 32288 26 32544 26 32799 27 33055 27 33311 26 33567 26 33823 26 34079 25 34335 25 34592 23 34849 21 35105 20 35362 18 35619 15 35877 11
bff985591dd5d6303018a6e9a3dcfb336771a414ad4605c24ce1c1155fc86a96,19130 4 19385 6 19641 7 19896 9 20151 10 20407 10 20663 9 20919 8 21175 8 21434 3
bff985591dd5d6303018a6e9a3dcfb336771a414ad4605c24ce1c1155fc86a96,24574 3 24828 5 25082 7 25337 8 25593 8 25848 8 26103 9 26359 9 26614 10 26870 10 27126 10 27383 9 27642 6 27898 5 28155 3
bff985591dd5d6303018a6e9a3dcfb336771a414ad4605c24ce1c1155fc86a96,11209 7 11465 9 11722 8 11978 8 12234 9 12490 9 12747 7 13005 5
bff985591dd5d6303018a6e9a3dcfb336771a414ad4605c24ce1c1155fc86a96,1712 3 1967 5 2223 5 2479 5 2736 3
bff985591dd5d6303018a6e9a3dcfb336771a414ad4605c24ce1c1155fc86a96,1205 3 1460 5 1716 5 1972 5 2229 3
bff985591dd5d6303018a6e9a3dcfb336771a414ad4605c24ce1c1155fc86a96,2217 4 2472 6 2728 7 2984 7 3241 6 3498 5 3755 3
bff985591dd5d6303018a6e9a3dcfb336771a414ad4605c24ce1c1155fc86a96,21685 1 21935 8 22190 9 22445 10 22702 8 22958 8 23214 7 23470 8 23726 8 23983 8 24240 7 24500 3
bff985591dd5d6303018a6e9a3dcfb336771a414ad4605c24ce1c1155fc86a96,14500 6 14755 8 15010 10 15266 11 15522 11 15779 10 16035 10 16292 9 16549 7 16805 7
bff985591dd5d6303018a6e9a3dcfb336771a414ad4605c24ce1c1155fc86a96,11198 11 11453 12 11709 13 11962 16 12218 16 12474 16 12729 18 12985 16 13242 14 13499 13 13756 10 14013 6
bff985591dd5d6303018a6e9a3dcfb336771a414ad4605c24ce1c1155fc86a96,32510 3 32764 5 33018 7 33274 7 33530 7 33786 7 34042 7 34298 7 34554 7 34811 6 35069 4
bff985591dd5d6303018a6e9a3dcfb336771a414ad4605c24ce1c1155fc86a96,11134 9 11389 13 11644 15 11899 17 12154 19 12410 19 12666 20 12922 20 13178 21 13435 20 13691 20 13948 19 14204 19 14460 18 14717 17 14974 15 15231 13 15490 9 15746 7
bff985591dd5d6303018a6e9a3dcfb336771a414ad4605c24ce1c1155fc86a96,37376 1 37631 2 37886 3 38142 3 38397 4 38653 4 38909 4 39164 5 39420 5 39676 5 39933 4 40189 4
bff985591dd5d6303018a6e9a3dcfb336771a414ad4605c24ce1c1155fc86a96,178 7 434 7 690 7 947 6 1204 1
bff985591dd5d6303018a6e9a3dcfb336771a414ad4605c24ce1c1155fc86a96,28669 4 28924 5 29180 5 29435 6 29691 6 29947 6 30203 6 30459 6 30715 6 30972 5 31229 4 31486 3
bff985591dd5d6303018a6e9a3dcfb336771a414ad4605c24ce1c1155fc86a96,3255 7 3509 9 3763 12 4018 13 4273 15 4529 15 4785 16 5041 16 5298 15 5554 13 5811 12 6067 11 6325 8 6583 6
bff985591dd5d6303018a6e9a3dcfb336771a414ad4605c24ce1c1155fc86a96,11435 4 11690 7 11945 9 12200 11 12456 11 12712 11 12969 10 13224 11 13480 10 13736 10 13994 7
bff985591dd5d6303018a6e9a3dcfb336771a414ad4605c24ce1c1155fc86a96,37936 3 38191 5 38442 11 38697 12 38953 12 39209 12 39465 12 39721 12 39977 11 40233 11 40490 9
c00ae67f72816daee468474026e30705003b2d3501f123579a4f0a6366b66aa1,25810 6 26064 9 26318 11 26571 15 26826 16 27080 18 27335 19 27590 20 27845 21 28100 22 28355 23 28610 23 28866 22 29122 21 29378 20 29634 19 29890 17 30147 15 30404 13 30662 10
c00ae67f72816daee468474026e30705003b2d3501f123579a4f0a6366b66aa1,59758 8 60013 10 60268 12 60523 14 60779 14 61035 15 61291 15 61546 16 61802 16 62059 15 62315 15 62572 14 62829 13 63086 11 63343 9 63601 5
c00ae67f72816daee468474026e30705003b2d3501f123579a4f0a6366b66aa1,5654 4 5908 7 6160 12 6415 14 6670 16 6925 18 7181 19 7437 19 7692 20 7948 20 8204 20 8460 20 8716 20 8973 19 9231 16 9489 13 9747 8
c00ae67f72816daee468474026e30705003b2d3501f123579a4f0a6366b66aa1,19650 5 19905 7 20160 9 20416 9 20672 10 20928 10 21184 10 21441 8 21697 8 21954 6 22211 3
c00ae67f72816daee468474026e30705003b2d3501f123579a4f0a6366b66aa1,60734 8 60989 16 61245 16 61500 17 61756 17 62012 18 62268 19 62524 19 62780 19 63036 19 63293 17 63550 15 63807 13 64065 9 64324 4
c00ae67f72816daee468474026e30705003b2d3501f123579a4f0a6366b66aa1,17318 3 17573 6 17828 8 18083 10 18338 11 18594 12 18850 12 19106 13 19363 12 19619 12 19876 11 20133 10 20389 10 20646 9 20903 7 21160 5
c00ae67f72816daee468474026e30705003b2d3501f123579a4f0a6366b66aa1,13 14 269 14 525 14 781 14 1038 12 1295 9 1552 7
c00ae67f72816daee468474026e30705003b2d3501f123579a4f0a6366b66aa1,25835 3 26088 8 26342 12 26597 14 26852 16 27107 17 27362 18 27617 19 27873 19 28128 19 28384 19 28640 18 28896 16 29153 14 29409 14 29666 12 29922 10 30179 7 30438 2
c00ae67f72816daee468474026e30705003b2d3501f123579a4f0a6366b66aa1,88 14 343 16 598 17 853 18 1109 18 1365 19 1620 20 1876 20 2132 19 2388 18 2645 16 2902 14 3159 11 3416 9 3674 6
c00ae67f72816daee468474026e30705003b2d3501f123579a4f0a6366b66aa1,28671 2 28925 4 29180 5 29436 5 29691 6 29946 7 30202 7 30458 7 30714 7 30969 8 31225 8 31482 7 31739 6 31999 2 32256 1 32512 1
c00ae67f72816daee468474026e30705003b2d3501f123579a4f0a6366b66aa1,17631 8 17886 10 18141 13 18396 15 18651 17 18907 18 19163 18 19419 19 19675 19 19931 20 20187 20 20443 20 20699 20 20955 20 21212 18 21468 18 21725 16 21983 13 22241 10 22502 2
c00ae67f72816daee468474026e30705003b2d3501f123579a4f0a6366b66aa1,55648 1 55903 3 56158 4 56399 1 56411 8 56654 22 56909 23 57166 23 57423 23 57679 23 57936 22 58192 22 58449 22 58705 22 58961 22 59217 22 59473 21 59729 21 59985 20 60243 17 60500 16 60757 14 61015 10 61272 8
c00ae67f72816daee468474026e30705003b2d3501f123579a4f0a6366b66aa1,17152 1 17406 3 17661 4 17916 5 18171 6 18427 6 18682 7 18938 7 19193 8 19449 8 19705 8 19961 8 20217 8 20474 7 20730 7 20987 6 21244 5 21501 4 21758 3
c00ae67f72816daee468474026e30705003b2d3501f123579a4f0a6366b66aa1,54299 3 54304 3 54553 14 54808 16 55063 17 55319 18 55575 19 55831 19 56087 20 56343 20 56599 20 56854 22 57110 22 57366 21 57622 21 57879 20 58136 18 58392 18 58649 17 58906 15 59164 12
c00ae67f72816daee468474026e30705003b2d3501f123579a4f0a6366b66aa1,62764 6 63018 9 63273 11 63528 13 63783 15 64039 15 64294 17 64549 18 64805 19 65061 19 65318 19
c00ae67f72816daee468474026e30705003b2d3501f123579a4f0a6366b66aa1,12795 4 13045 11 13298 15 13552 17 13807 18 14063 18 14319 18 14575 18 14831 18 15087 18 15344 17 15601 15 15858 13 16115 7 16372 5 16629 3
c00ae67f72816daee468474026e30705003b2d3501f123579a4f0a6366b66aa1,51280 10 51535 13 51790 15 52046 16 52301 18 52556 20 52812 21 53068 21 53324 21 53580 21 53836 21 54092 21 54348 21 54604 21 54860 21 55116 21 55372 21 55629 19 55886 17 56143 15 56400 11
c00ae67f72816daee468474026e30705003b2d3501f123579a4f0a6366b66aa1,56639 10 56894 14 57149 17 57404 19 57660 19 57915 21 58171 21 58427 22 58683 22 58939 22 59195 22 59451 22 59707 22 59964 21 60220 21 60477 19 60742 8
c00ae67f72816daee468474026e30705003b2d3501f123579a4f0a6366b66aa1,33264 8 33518 11 33773 13 34029 14 34284 15 34540 16 34795 17 35051 17 35307 17 35563 17 35819 17 36076 15 36333 13 36590 11 36847 8 37105 5
c00ae67f72816daee468474026e30705003b2d3501f123579a4f0a6366b66aa1,35912 6 36167 9 36422 11 36677 13 36933 13 37188 15 37444 15 37700 15 37956 16 38213 15 38469 14 38726 13 38983 11 39240 9
c00ae67f72816daee468474026e30705003b2d3501f123579a4f0a6366b66aa1,10195 7 10450 11 10705 13 10960 15 11215 17 11471 18 11727 18 11983 18 12239 18 12496 16 12752 15 13008 15 13264 15 13521 14 13777 14 14034 12 14291 9 14549 5
c00ae67f72816daee468474026e30705003b2d3501f123579a4f0a6366b66aa1,27305 3 27560 8 27816 10 28071 12 28326 14 28581 16 28836 18 29092 19 29348 20 29604 20 29860 20 30116 19 30373 18 30630 16 30887 14 31149 6
c00ae67f72816daee468474026e30705003b2d3501f123579a4f0a6366b66aa1,31954 3 32208 8 32463 11 32718 14 32973 16 33228 18 33484 19 33739 21 33995 21 34251 21 34507 21 34763 21 35019 21 35275 21 35531 21 35787 21 36042 22 36298 21 36554 20 36810 19 37066 16 37323 14 37581 2
c00ae67f72816daee468474026e30705003b2d3501f123579a4f0a6366b66aa1,63233 2 63489 3 63495 5 63745 12 64001 13 64257 13 64513 14 64769 14 65025 14 65281 14
c0152b1a260e71f9823d17f4fbb4bf7020d5dce62b4a12b3099c1c8e52a1c43a,51360 8 51615 10 51863 19 52118 21 52373 22 52627 23 52881 25 53135 27 53390 28 53644 30 53899 31 54154 32 54409 33 54664 34 54919 35 55173 37 55428 37 55683 38 55939 38 56194 39 56449 39 56705 38 56960 39 57215 40 57471 39 57727 38 57982 39 58237 39 58493 39 58749 38 59005 36 59261 35 59517 34 59773 33 60029 31 60285 30 60541 29 60798 27 61056 22 61314 18 61575 12
c0152b1a260e71f9823d17f4fbb4bf7020d5dce62b4a12b3099c1c8e52a1c43a,38734 4 38989 6 39244 7 39500 6 39755 7 40011 7 40266 8 40521 9 40777 8 41032 9 41287 9 41542 10 41796 12 42050 14 42305 15 42560 16 42815 17 43070 17 43325 18 43581 18 43837 18 44092 19 44347 19 44602 20 44857 21 45112 22 45368 22 45623 22 45879 21 46134 21 46390 19 46645 19 46901 18 47156 18 47412 17 47667 17 47922 17 48177 18 48433 17 48689 17 48944 17 49199 17 49455 17 49710 17 49966 16 50222 15 50477 15 50732 16 50988 15 51243 15 51499 15 51755 14 52011 13 52267 13 52523 12 52779 12 53034 12 53289 13 53545 12 53800 13 54056 13 54311 13 54567 13 54823 12 55078 13 55334 13 55589 13 55844 13 56100 11 56356 10 56612 9 56868 9 57124 8 57380 7 57636 6 57893 4
c0152b1a260e71f9823d17f4fbb4bf7020d5dce62b4a12b3099c1c8e52a1c43a,29516 12 29770 15 30023 18 30278 19 30534 18 30789 19 31044 19 31299 19 31554 19 31810 18 32065 19 32320 20 32575 21 32830 22 33086 22 33341 23 33597 22 33852 23 34107 24 34362 25 34617 25 34871 27 35126 28 35382 27 35638 27 35893 27 36148 27 36403 27 36658 27 36914 26 37170 25 37426 24 37681 24 37936 24 38191 24 38447 23 38702 24 38958 23 39213 23 39469 21 39725 20 39981 19 40237 18 40493 17 40749 16 41005 15 41261 13 41517 11 41773 10 42030 8 42287 4
c0152b1a260e71f9823d17f4fbb4bf7020d5dce62b4a12b3099c1c8e52a1c43a,39620 5 39874 11 40129 15 40385 16 40640 17 40896 18 41152 19 41408 20 41664 20 41920 21 42176 22 42432 22 42688 23 42944 23 43200 23 43456 23 43712 23 43968 23 44224 24 44480 24 44736 24 44993 22 45249 22 45505 22 45761 22 46017 21 46273 21 46529 21 46786 20 47042 19 47298 19 47554 18 47811 15 48068 11 48325 9 48582 5 48839 3
c0152b1a260e71f9823d17f4fbb4bf7020d5dce62b4a12b3099c1c8e52a1c43a,34687 3 34940 7 35192 12 35446 15 35701 16 35954 19 36206 23 36458 27 36712 29 36966 31 37221 32 37476 32 37731 33 37986 33 38241 34 38497 33 38752 34 39007 34 39262 34 39516 35 39771 35 40026 34 40282 29 40538 27 40793 27 41049 26 41304 27 41560 26 41815 25 42070 25 42325 24 42581 20 42837 19 43093 18 43349 18 43605 17 43861 17 44117 16 44373 15 44629 14 44884 14 45140 13 45397 11 45654 10 45912 7 46170 4
c0152b1a260e71f9823d17f4fbb4bf7020d5dce62b4a12b3099c1c8e52a1c43a,25408 3 25660 8 25915 9 26170 10 26425 11 26680 12 26935 13 27190 14 27445 15 27700 16 27953 19 28208 20 28463 21 28718 22 28972 23 29227 24 29482 25 29737 25 29992 26 30248 25 30503 25 30758 26 31013 26 31269 25 31525 24 31780 25 32036 24 32292 23 32548 22 32804 21 33060 20 33316 19 33572 17 33829 15 34085 13 34342 10 34599 8
c0152b1a260e71f9823d17f4fbb4bf7020d5dce62b4a12b3099c1c8e52a1c43a,2021 5 2276 12 2530 15 2785 17 3040 18 3295 20 3550 22 3805 24 4060 25 4316 25 4572 25 4828 24 5085 22 5342 21 5599 19 5856 17 6113 15 6376 6
c0152b1a260e71f9823d17f4fbb4bf7020d5dce62b4a12b3099c1c8e52a1c43a,15858 3 16110 9 16365 11 16620 13 16876 15 17131 17 17386 19 17641 20 17897 20 18152 21 18408 22 18664 22 18919 23 19175 23 19430 24 19686 24 19942 24 20198 24 20454 23 20710 23 20966 24 21222 25 21478 25 21734 25 21989 26 22245 26 22501 26 22757 26 23014 24 23271 23 23528 22 23785 21 24041 21 24298 20 24554 19 24810 19 25066 19 25323 18 25580 16 25837 14 26093 10 26350 5
c0152b1a260e71f9823d17f4fbb4bf7020d5dce62b4a12b3099c1c8e52a1c43a,69785 3 70040 8 70295 18 70551 25 70806 27 71061 29 71316 31 71571 32 71826 34 72081 36 72336 37 72591 38 72846 40 73101 41 73356 42 73611 42 73866 43 74122 43 74378 42 74634 42 74891 41 75147 40 75403 39 75660 38 75918 35 76175 32 76432 30 76689 28 76950 21 77208 18 77470 11
c0152b1a260e71f9823d17f4fbb4bf7020d5dce62b4a12b3099c1c8e52a1c43a,80526 9 80780 13 81032 18 81285 22 81540 24 81796 24
c0152b1a260e71f9823d17f4fbb4bf7020d5dce62b4a12b3099c1c8e52a1c43a,95 23 350 24 606 24 863 23 1120 21 1376 21 1632 21 1888 21 2144 21 2400 21 2657 20 2913 20 3170 19 3426 18 3683 16 3939 14 4196 8 4453 4
c0152b1a260e71f9823d17f4fbb4bf7020d5dce62b4a12b3099c1c8e52a1c43a,47788 11 48043 13 48298 14 48552 16 48806 18 49061 18 49315 20 49569 21 49823 23 50077 24 50332 25 50587 26 50843 25 51100 23 51368 11 51625 10 51882 8 52139 7 52396 5 52653 4 52910 2
c0152b1a260e71f9823d17f4fbb4bf7020d5dce62b4a12b3099c1c8e52a1c43a,55 20 311 19 566 20 822 20 1078 20 1334 19 1589 19 1845 17 2101 16 2358 14 2617 10
c0152b1a260e71f9823d17f4fbb4bf7020d5dce62b4a12b3099c1c8e52a1c43a,62590 18 62838 28 63092 34 63345 38 63600 43 63856 44 64111 47 64366 49 64621 51 64876 52 65132 53 65388 53 65643 55 65899 55 66155 56 66411 56 66667 56 66923 56 67179 56 67435 55 67691 54 67947 53 68203 52 68459 51 68715 50 68971 49 69228 47 69484 46 69740 45 69996 44 70253 42 70510 41 70766 40 71023 38 71280 36 71538 33 71795 31 72052 27 72312 22 72582 7
c0152b1a260e71f9823d17f4fbb4bf7020d5dce62b4a12b3099c1c8e52a1c43a,46702 2 46946 15 47198 19 47453 20 47708 21 47963 22 48219 21 48475 20 48731 19 48987 17 49243 16 49499 15 49755 14 50011 13 50267 12 50522 13 50778 12 51034 11 51290 10 51546 9 51802 8 52058 7 52314 6 52570 6 52826 5 53082 5 53338 5 53594 5 53851 3
c0152b1a260e71f9823d17f4fbb4bf7020d5dce62b4a12b3099c1c8e52a1c43a,19740 12 19994 16 20249 19 20505 21 20760 23 21015 25 21271 25 21526 27 21781 29 22036 31 22292 32 22547 33 22803 33 23059 33 23315 33 23572 32 23829 31 24085 31 24341 31 24598 30 24854 30 25110 30 25367 28 25623 28 25880 27 26137 26 26394 25 26651 24 26908 22 27165 19 27422 17 27679 16 27936 14 28194 11 28452 7
c0152b1a260e71f9823d17f4fbb4bf7020d5dce62b4a12b3099c1c8e52a1c43a,47445 2 47698 8 47951 12 48204 15 48459 16 48714 17 48969 18 49224 19 49479 20 49733 22 49988 23 50244 23 50499 23 50754 24 51008 26 51263 27 51518 28 51774 28 52029 29 52284 30 52540 30 52795 31 53050 31 53306 30 53562 30 53817 31 54072 32 54328 32 54583 33 54839 32 55094 31 55350 30 55606 29 55861 29 56117 28 56372 28 56627 28 56883 27 57139 26 57394 26 57650 25 57906 23 58162 22 58417 20 58672 20 58928 17 59184 15 59440 13 59696 12 59952 11 60208 10 60464 10 60720 9 60976 8 61232 7 61488 6 61744 6 62000 6 62256 5 62513 2
c0152b1a260e71f9823d17f4fbb4bf7020d5dce62b4a12b3099c1c8e52a1c43a,18438 4 18693 6 18947 9 19203 11 19458 13 19714 13 19969 14 20225 15 20481 15 20737 15 20993 15 21249 15 21505 15 21761 16 22017 16 22273 16 22529 16 22785 17 23041 17 23297 18 23553 19 23809 20 24065 20 24321 20 24577 21 24833 21 25089 21 25345 22 25601 22 25857 22 26113 22 26369 22 26625 22 26881 23 27137 23 27393 23 27649 23 27905 22 28161 22 28417 21 28673 21 28930 18 29186 18 29442 17 29698 17 29954 15 30210 10
c0152b1a260e71f9823d17f4fbb4bf7020d5dce62b4a12b3099c1c8e52a1c43a,27749 5 28004 7 28259 8 28514 9 28769 9 29023 11 29277 13 29532 14 29787 15 30042 15 30297 16 30552 16 30808 16 31063 17 31319 16 31575 16 31830 16 32086 16 32341 17 32596 17 32852 17 33108 16 33364 15 33619 16 33875 15 34131 14 34387 13 34642 13 34898 12 35154 12 35409 12 35665 12 35921 11 36177 9 36433 8 36689 6 36944 6 37200 4 37457 2
c0152b1a260e71f9823d17f4fbb4bf7020d5dce62b4a12b3099c1c8e52a1c43a,56488 4 56743 6 56999 7 57255 8 57511 9 57767 10 58023 13 58278 15 58534 17 58789 19 59044 21 59298 23 59553 25 59808 27 60063 29 60318 31 60573 32 60829 33 61086 32 61342 33 61599 33 61857 31 62114 30 62371 29 62628 28 62887 26 63144 25 63403 22 63663 18 63921 15 64180 12 64439 9 64699 4
c0152b1a260e71f9823d17f4fbb4bf7020d5dce62b4a12b3099c1c8e52a1c43a,29461 7 29715 14 29969 16 30222 18 30466 1 30472 24 30721 31 30977 31 31233 30 31489 30 31745 30 32001 29 32257 29 32513 29 32769 29 33025 28 33281 27 33537 26 33793 26 34049 25 34305 25 34561 24 34817 24 35073 23 35329 22 35585 21 35841 21 36097 20 36353 19 36609 18 36865 17 37121 17 37377 16 37633 16 37889 14 38145 13 38401 12 38657 11 38913 10 39169 9 39425 7 39681 5 39937 3
c0152b1a260e71f9823d17f4fbb4bf7020d5dce62b4a12b3099c1c8e52a1c43a,55129 5 55384 7 55639 9 55894 10 56149 12 56404 14 56659 17 56914 19 57169 21 57424 24 57679 26 57934 28 58189 29 58444 30 58699 30 58955 29 59210 29 59465 29 59720 29 59975 29 60230 29 60484 31 60739 31 60994 31 61250 30 61505 30 61761 29 62016 29 62271 29 62526 30 62782 30 63037 30 63292 31 63547 31 63803 31 64058 31 64314 31 64570 30 64826 29 65082 29 65338 29 65593 29 65849 29 66106 27 66362 27 66618 26 66874 25 67130 23 67387 21 67644 19 67901 14 68158 11 68415 8 68672 6
c0152b1a260e71f9823d17f4fbb4bf7020d5dce62b4a12b3099c1c8e52a1c43a,37779 8 38032 13 38287 15 38539 19 38794 21 39049 23 39304 24 39559 25 39814 26 40070 26 40326 26 40582 25 40837 26 41093 26 41348 26 41603 27 41858 28 42114 28 42369 29 42625 28 42880 27 43136 26 43392 26 43647 26 43903 26 44159 25 44416 24 44672 23 44929 21 45185 20 45442 19 45699 17 45957 14
c0152b1a260e71f9823d17f4fbb4bf7020d5dce62b4a12b3099c1c8e52a1c43a,47735 11 47985 18 48240 20 48495 22 48750 24 49004 26 49259 27 49514 28 49769 30 50024 31 50279 32 50535 32 50790 33 51045 34 51300 35 51555 36 51810 37 52065 37 52320 38 52576 38 52831 38 53087 37 53343 37 53599 36 53855 35 54112 32 54368 31 54624 29 54881 27 55137 26 55394 23 55650 22 55907 20 56164 17 56421 15 56679 12 56936 10 57194 7
c0152b1a260e71f9823d17f4fbb4bf7020d5dce62b4a12b3099c1c8e52a1c43a,3 29 259 22 516 5
c043d5ac9dd466052e53491d0d513b0684f493d320b820f6dc2e05330ce58ec3,52216 5 52471 10 52726 11 52982 11 53238 11 53494 11 53750 11 54006 11 54262 11 54520 9 54777 8
c043d5ac9dd466052e53491d0d513b0684f493d320b820f6dc2e05330ce58ec3,19280 7 19535 9 19790 11 20045 12 20301 12 20557 12 20813 12 21070 10 21326 10
c043d5ac9dd466052e53491d0d513b0684f493d320b820f6dc2e05330ce58ec3,28801 5 29054 10 29308 13 29564 13 29820 13 30076 13 30332 13 30588 13 30845 10
c043d5ac9dd466052e53491d0d513b0684f493d320b820f6dc2e05330ce58ec3,35611 9 35866 12 36122 14 36378 14 36634 15 36890 15 37146 15 37403 14 37660 13 37919 8
c043d5ac9dd466052e53491d0d513b0684f493d320b820f6dc2e05330ce58ec3,7163 6 7416 9 7672 9 7927 10 8183 10 8439 10 8695 10 8951 10
